model,token,n_window,format,source_tag,n_agents,majority_pct,num_simulations,correct_rate_percent,convergence_rate_percent,wrong_consensus_rate_percent,no_convergence_rate_percent,mean_rounds_when_correct
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,7.88
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,14.0
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,16.52
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,18.72
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,30,60,50,54.0,100.0,46.0,0.0,6.074074074074074
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,8.0
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,12.12
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,13.88
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,30,65,50,74.0,100.0,26.0,0.0,3.5135135135135136
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,60,65,50,54.0,100.0,46.0,0.0,5.185185185185185
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,90,65,50,52.0,100.0,48.0,0.0,7.576923076923077
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,9.0
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,30,70,50,80.0,100.0,20.0,0.0,2.725
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,60,70,50,66.0,100.0,34.0,0.0,4.0606060606060606
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,90,70,50,56.00000000000001,100.0,44.0,0.0,5.25
Gemma 27B,△○,7,com_cot,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,5.68
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,4.28
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,6.36
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,7.8
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,8.2
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,3.64
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,5.48
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,5.88
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,7.32
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,3.2
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,3.68
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,4.64
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,5.84
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,30,65,50,56.00000000000001,98.0,42.0,2.0,2.2857142857142856
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,2.96
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,3.68
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,4.24
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,30,70,50,62.0,96.0,34.0,4.0,1.935483870967742
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,60,70,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,2.96
Gemma 27B,△○,7,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,3.16
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,30,51,50,54.0,100.0,46.0,0.0,9.074074074074074
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,16.92
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,25.48
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,25.64
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,30,55,50,60.0,100.0,40.0,0.0,7.466666666666667
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,14.72
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,15.56
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,19.12
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,30,60,50,68.0,100.0,32.0,0.0,4.9411764705882355
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,60,60,50,52.0,100.0,48.0,0.0,9.692307692307692
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,10.48
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,14.36
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,30,65,50,76.0,100.0,24.0,0.0,2.6842105263157894
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,60,65,50,64.0,100.0,36.0,0.0,6.09375
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,90,65,50,56.00000000000001,100.0,44.0,0.0,6.392857142857143
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,120,65,50,52.0,100.0,48.0,0.0,9.461538461538462
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,30,70,50,86.0,100.0,14.000000000000002,0.0,2.302325581395349
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,60,70,50,82.0,100.0,18.0,0.0,3.317073170731707
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,90,70,50,68.0,100.0,32.0,0.0,4.0588235294117645
Gemma 27B,△○,9,com_cot,srv54_parallel_20260313,120,70,50,66.0,100.0,34.0,0.0,6.181818181818182
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,30,51,50,18.0,20.0,2.0,80.0,2.5555555555555554
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,60,51,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,30,55,50,26.0,26.0,0.0,74.0,2.230769230769231
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,60,55,50,8.0,8.0,0.0,92.0,3.0
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,90,55,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,30,60,50,32.0,32.0,0.0,68.0,2.0625
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,60,60,50,20.0,20.0,0.0,80.0,2.1
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,90,60,50,16.0,16.0,0.0,84.0,2.75
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,120,60,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,30,65,50,46.0,46.0,0.0,54.0,1.9565217391304348
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,60,65,50,38.0,38.0,0.0,62.0,2.0526315789473686
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,90,65,50,28.000000000000004,28.000000000000004,0.0,72.0,2.2857142857142856
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,120,65,50,18.0,18.0,0.0,82.0,2.6666666666666665
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,30,70,50,57.99999999999999,57.99999999999999,0.0,42.0,1.6896551724137931
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,60,70,50,44.0,44.0,0.0,56.00000000000001,1.9090909090909092
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,90,70,50,38.0,38.0,0.0,62.0,2.0526315789473686
Gemma 27B,△○,9,only_token,srv54_parallel_20260313,120,70,50,36.0,36.0,0.0,64.0,2.0
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,30,51,50,57.99999999999999,100.0,42.0,0.0,9.96551724137931
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,21.84
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,28.88
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,33.0
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,30,55,50,62.0,100.0,38.0,0.0,6.967741935483871
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,60,55,50,52.0,100.0,48.0,0.0,15.846153846153847
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,22.96
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,24.24
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,30,60,50,74.0,100.0,26.0,0.0,4.4324324324324325
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,60,60,50,70.0,100.0,30.0,0.0,8.8
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,90,60,50,56.00000000000001,100.0,44.0,0.0,12.535714285714286
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,15.76
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,30,65,50,96.0,100.0,4.0,0.0,2.3333333333333335
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,60,65,50,88.0,100.0,12.0,0.0,5.5227272727272725
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,90,65,50,80.0,100.0,20.0,0.0,5.675
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,120,65,50,56.00000000000001,100.0,44.0,0.0,9.928571428571429
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,30,70,50,98.0,100.0,2.0,0.0,1.8979591836734695
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,60,70,50,92.0,100.0,8.0,0.0,3.0869565217391304
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,90,70,50,90.0,100.0,10.0,0.0,3.422222222222222
Gemma 27B,△○,11,com_cot,srv54_parallel_20260313,120,70,50,84.0,100.0,16.0,0.0,4.857142857142857
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,30,51,50,34.0,57.99999999999999,24.0,42.0,2.588235294117647
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,60,51,50,14.000000000000002,22.0,8.0,78.0,3.2857142857142856
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,90,51,50,4.0,4.0,0.0,96.0,4.0
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,120,51,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,30,55,50,48.0,54.0,6.0,46.0,2.5833333333333335
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,60,55,50,22.0,22.0,0.0,78.0,3.090909090909091
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,90,55,50,16.0,16.0,0.0,84.0,3.25
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,120,55,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,30,60,50,48.0,50.0,2.0,50.0,2.25
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,60,60,50,42.0,42.0,0.0,57.99999999999999,2.4285714285714284
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,90,60,50,36.0,36.0,0.0,64.0,3.111111111111111
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,120,60,50,16.0,16.0,0.0,84.0,3.625
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,30,65,50,62.0,62.0,0.0,38.0,2.129032258064516
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,60,65,50,46.0,46.0,0.0,54.0,1.9565217391304348
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,90,65,50,46.0,46.0,0.0,54.0,2.5652173913043477
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,120,65,50,42.0,42.0,0.0,57.99999999999999,2.9047619047619047
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,30,70,50,70.0,70.0,0.0,30.0,1.9428571428571428
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,60,70,50,50.0,50.0,0.0,50.0,1.76
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,90,70,50,48.0,48.0,0.0,52.0,2.2083333333333335
Gemma 27B,△○,11,only_token,srv54_parallel_20260313,120,70,50,48.0,48.0,0.0,52.0,2.1666666666666665
